annotation_count,api_path,artist_names,full_title,header_image_thumbnail_url,header_image_url,id,lyrics_owner_id,lyrics_state,path,pyongs_count,relationships_index_url,release_date_components,release_date_for_display,release_date_with_abbreviated_month_for_display,song_art_image_thumbnail_url,song_art_image_url,stats,title,title_with_featured,url,featured_artists,primary_artist,stat_unreviewed_annotations,stat_hot,stat_pageviews,primary_artist_api_path,primary_artist_header_image_url,primary_artist_id,primary_artist_image_url,primary_artist_is_meme_verified,primary_artist_is_verified,primary_artist_name,primary_artist_url,primary_artist_iq,stat_concurrents
10,/songs/3030273,Cigarettes After Sex,Apocalypse by Cigarettes After Sex,https://images.genius.com/4b3d898abc51efd7b5024dbb638d75ca.300x300x1.jpg,https://images.genius.com/4b3d898abc51efd7b5024dbb638d75ca.1000x1000x1.jpg,3030273,1630452,complete,/Cigarettes-after-sex-apocalypse-lyrics,65.0,https://genius.com/Cigarettes-after-sex-apocalypse-sample,"{'year': 2017, 'month': 3, 'day': 20}","March 20, 2017","Mar. 20, 2017",https://images.genius.com/48bc9daa65aab0bf996e825e93b27d17.300x300x1.jpg,https://images.genius.com/48bc9daa65aab0bf996e825e93b27d17.1000x1000x1.jpg,"{'unreviewed_annotations': 5, 'concurrents': 2, 'hot': False, 'pageviews': 1160419}",Apocalypse,Apocalypse,https://genius.com/Cigarettes-after-sex-apocalypse-lyrics,[],"{'api_path': '/artists/508714', 'header_image_url': 'https://images.genius.com/2596f9f0c8647c120d41844ec7825bd2.1000x445x1.jpg', 'id': 508714, 'image_url': 'https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Cigarettes After Sex', 'url': 'https://genius.com/artists/Cigarettes-after-sex'}",5,False,1160419.0,/artists/508714,https://images.genius.com/2596f9f0c8647c120d41844ec7825bd2.1000x445x1.jpg,508714,https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg,False,False,Cigarettes After Sex,https://genius.com/artists/Cigarettes-after-sex,,2.0
4,/songs/2908748,Cigarettes After Sex,K. by Cigarettes After Sex,https://images.genius.com/4b3d898abc51efd7b5024dbb638d75ca.300x300x1.jpg,https://images.genius.com/4b3d898abc51efd7b5024dbb638d75ca.1000x1000x1.jpg,2908748,1131802,complete,/Cigarettes-after-sex-k-lyrics,59.0,https://genius.com/Cigarettes-after-sex-k-sample,"{'year': 2016, 'month': 11, 'day': 15}","November 15, 2016","Nov. 15, 2016",https://images.genius.com/f5b1a03cd22ea1e90aec38076c4fa72b.300x300x1.jpg,https://images.genius.com/f5b1a03cd22ea1e90aec38076c4fa72b.1000x1000x1.jpg,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 906644}",K.,K.,https://genius.com/Cigarettes-after-sex-k-lyrics,[],"{'api_path': '/artists/508714', 'header_image_url': 'https://images.genius.com/2596f9f0c8647c120d41844ec7825bd2.1000x445x1.jpg', 'id': 508714, 'image_url': 'https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Cigarettes After Sex', 'url': 'https://genius.com/artists/Cigarettes-after-sex'}",1,False,906644.0,/artists/508714,https://images.genius.com/2596f9f0c8647c120d41844ec7825bd2.1000x445x1.jpg,508714,https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg,False,False,Cigarettes After Sex,https://genius.com/artists/Cigarettes-after-sex,,
3,/songs/2327041,Cigarettes After Sex,Affection by Cigarettes After Sex,https://images.genius.com/e261b6816f079544e74ba18e3bce9eff.300x300x1.jpg,https://images.genius.com/e261b6816f079544e74ba18e3bce9eff.1000x1000x1.jpg,2327041,2002585,complete,/Cigarettes-after-sex-affection-lyrics,24.0,https://genius.com/Cigarettes-after-sex-affection-sample,"{'year': 2015, 'month': 10, 'day': 5}","October 5, 2015","Oct. 5, 2015",https://images.genius.com/e261b6816f079544e74ba18e3bce9eff.300x300x1.jpg,https://images.genius.com/e261b6816f079544e74ba18e3bce9eff.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 564342}",Affection,Affection,https://genius.com/Cigarettes-after-sex-affection-lyrics,[],"{'api_path': '/artists/508714', 'header_image_url': 'https://images.genius.com/2596f9f0c8647c120d41844ec7825bd2.1000x445x1.jpg', 'id': 508714, 'image_url': 'https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Cigarettes After Sex', 'url': 'https://genius.com/artists/Cigarettes-after-sex'}",0,False,564342.0,/artists/508714,https://images.genius.com/2596f9f0c8647c120d41844ec7825bd2.1000x445x1.jpg,508714,https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg,False,False,Cigarettes After Sex,https://genius.com/artists/Cigarettes-after-sex,,
4,/songs/2155953,Cigarettes After Sex,Nothing's Gonna Hurt You Baby by Cigarettes After Sex,https://images.genius.com/5a8d47dc99183416af5accdf1f4ca633.300x300x1.jpg,https://images.genius.com/5a8d47dc99183416af5accdf1f4ca633.500x500x1.jpg,2155953,1618696,complete,/Cigarettes-after-sex-nothings-gonna-hurt-you-baby-lyrics,32.0,https://genius.com/Cigarettes-after-sex-nothings-gonna-hurt-you-baby-sample,"{'year': 2012, 'month': 7, 'day': 21}","July 21, 2012","Jul. 21, 2012",https://images.genius.com/5a8d47dc99183416af5accdf1f4ca633.300x300x1.jpg,https://images.genius.com/5a8d47dc99183416af5accdf1f4ca633.500x500x1.jpg,"{'unreviewed_annotations': 3, 'hot': False, 'pageviews': 397276}",Nothing’s Gonna Hurt You Baby,Nothing's Gonna Hurt You Baby,https://genius.com/Cigarettes-after-sex-nothings-gonna-hurt-you-baby-lyrics,[],"{'api_path': '/artists/508714', 'header_image_url': 'https://images.genius.com/2596f9f0c8647c120d41844ec7825bd2.1000x445x1.jpg', 'id': 508714, 'image_url': 'https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Cigarettes After Sex', 'url': 'https://genius.com/artists/Cigarettes-after-sex'}",3,False,397276.0,/artists/508714,https://images.genius.com/2596f9f0c8647c120d41844ec7825bd2.1000x445x1.jpg,508714,https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg,False,False,Cigarettes After Sex,https://genius.com/artists/Cigarettes-after-sex,,
2,/songs/3030826,Cigarettes After Sex,Sweet by Cigarettes After Sex,https://images.genius.com/8d4a7a58180849672ed570db2c9efd55.300x300x1.jpg,https://images.genius.com/8d4a7a58180849672ed570db2c9efd55.600x600x1.jpg,3030826,768888,complete,/Cigarettes-after-sex-sweet-lyrics,21.0,https://genius.com/Cigarettes-after-sex-sweet-sample,"{'year': 2017, 'month': 6, 'day': 9}","June 9, 2017","Jun. 9, 2017",https://images.genius.com/f97a910b9be0b32f07a0c9e0c6341044.300x300x1.jpg,https://images.genius.com/f97a910b9be0b32f07a0c9e0c6341044.500x500x1.jpg,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 428206}",Sweet,Sweet,https://genius.com/Cigarettes-after-sex-sweet-lyrics,[],"{'api_path': '/artists/508714', 'header_image_url': 'https://images.genius.com/2596f9f0c8647c120d41844ec7825bd2.1000x445x1.jpg', 'id': 508714, 'image_url': 'https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Cigarettes After Sex', 'url': 'https://genius.com/artists/Cigarettes-after-sex'}",1,False,428206.0,/artists/508714,https://images.genius.com/2596f9f0c8647c120d41844ec7825bd2.1000x445x1.jpg,508714,https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg,False,False,Cigarettes After Sex,https://genius.com/artists/Cigarettes-after-sex,,
5,/songs/3030822,Cigarettes After Sex,Sunsetz by Cigarettes After Sex,https://images.genius.com/0677a54902a091e539b9fda318af3a36.300x300x1.jpg,https://images.genius.com/0677a54902a091e539b9fda318af3a36.1000x1000x1.jpg,3030822,768888,complete,/Cigarettes-after-sex-sunsetz-lyrics,18.0,https://genius.com/Cigarettes-after-sex-sunsetz-sample,"{'year': 2017, 'month': 6, 'day': 9}","June 9, 2017","Jun. 9, 2017",https://images.genius.com/0677a54902a091e539b9fda318af3a36.300x300x1.jpg,https://images.genius.com/0677a54902a091e539b9fda318af3a36.1000x1000x1.jpg,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 318938}",Sunsetz,Sunsetz,https://genius.com/Cigarettes-after-sex-sunsetz-lyrics,[],"{'api_path': '/artists/508714', 'header_image_url': 'https://images.genius.com/2596f9f0c8647c120d41844ec7825bd2.1000x445x1.jpg', 'id': 508714, 'image_url': 'https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Cigarettes After Sex', 'url': 'https://genius.com/artists/Cigarettes-after-sex'}",1,False,318938.0,/artists/508714,https://images.genius.com/2596f9f0c8647c120d41844ec7825bd2.1000x445x1.jpg,508714,https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg,False,False,Cigarettes After Sex,https://genius.com/artists/Cigarettes-after-sex,,
9,/songs/4822278,Cigarettes After Sex,Cry by Cigarettes After Sex,https://images.genius.com/7f53e3ec9752c0f901d9d1370b569507.300x300x1.jpg,https://images.genius.com/7f53e3ec9752c0f901d9d1370b569507.1000x1000x1.jpg,4822278,6214403,complete,/Cigarettes-after-sex-cry-lyrics,10.0,https://genius.com/Cigarettes-after-sex-cry-sample,"{'year': 2019, 'month': 10, 'day': 25}","October 25, 2019","Oct. 25, 2019",https://images.genius.com/7f53e3ec9752c0f901d9d1370b569507.300x300x1.jpg,https://images.genius.com/7f53e3ec9752c0f901d9d1370b569507.1000x1000x1.jpg,"{'unreviewed_annotations': 8, 'concurrents': 2, 'hot': False, 'pageviews': 272627}",Cry,Cry,https://genius.com/Cigarettes-after-sex-cry-lyrics,[],"{'api_path': '/artists/508714', 'header_image_url': 'https://images.genius.com/2596f9f0c8647c120d41844ec7825bd2.1000x445x1.jpg', 'id': 508714, 'image_url': 'https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Cigarettes After Sex', 'url': 'https://genius.com/artists/Cigarettes-after-sex'}",8,False,272627.0,/artists/508714,https://images.genius.com/2596f9f0c8647c120d41844ec7825bd2.1000x445x1.jpg,508714,https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg,False,False,Cigarettes After Sex,https://genius.com/artists/Cigarettes-after-sex,,2.0
10,/songs/3772001,Cigarettes After Sex,Crush by Cigarettes After Sex,https://images.genius.com/1a48d2c98f82657f04338fead4ce6331.300x300x1.jpg,https://images.genius.com/1a48d2c98f82657f04338fead4ce6331.1000x1000x1.jpg,3772001,3132838,complete,/Cigarettes-after-sex-crush-lyrics,23.0,https://genius.com/Cigarettes-after-sex-crush-sample,"{'year': 2018, 'month': 6, 'day': 9}","June 9, 2018","Jun. 9, 2018",https://images.genius.com/1a48d2c98f82657f04338fead4ce6331.300x300x1.jpg,https://images.genius.com/1a48d2c98f82657f04338fead4ce6331.1000x1000x1.jpg,"{'unreviewed_annotations': 9, 'hot': False, 'pageviews': 219281}",Crush,Crush,https://genius.com/Cigarettes-after-sex-crush-lyrics,[],"{'api_path': '/artists/508714', 'header_image_url': 'https://images.genius.com/2596f9f0c8647c120d41844ec7825bd2.1000x445x1.jpg', 'id': 508714, 'image_url': 'https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Cigarettes After Sex', 'url': 'https://genius.com/artists/Cigarettes-after-sex'}",9,False,219281.0,/artists/508714,https://images.genius.com/2596f9f0c8647c120d41844ec7825bd2.1000x445x1.jpg,508714,https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg,False,False,Cigarettes After Sex,https://genius.com/artists/Cigarettes-after-sex,,
2,/songs/3030834,Cigarettes After Sex,Young & Dumb by Cigarettes After Sex,https://images.genius.com/0677a54902a091e539b9fda318af3a36.300x300x1.jpg,https://images.genius.com/0677a54902a091e539b9fda318af3a36.1000x1000x1.jpg,3030834,768888,complete,/Cigarettes-after-sex-young-and-dumb-lyrics,12.0,https://genius.com/Cigarettes-after-sex-young-and-dumb-sample,"{'year': 2017, 'month': 6, 'day': 9}","June 9, 2017","Jun. 9, 2017",https://images.genius.com/0677a54902a091e539b9fda318af3a36.300x300x1.jpg,https://images.genius.com/0677a54902a091e539b9fda318af3a36.1000x1000x1.jpg,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 200364}",Young & Dumb,Young & Dumb,https://genius.com/Cigarettes-after-sex-young-and-dumb-lyrics,[],"{'api_path': '/artists/508714', 'header_image_url': 'https://images.genius.com/2596f9f0c8647c120d41844ec7825bd2.1000x445x1.jpg', 'id': 508714, 'image_url': 'https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Cigarettes After Sex', 'url': 'https://genius.com/artists/Cigarettes-after-sex'}",1,False,200364.0,/artists/508714,https://images.genius.com/2596f9f0c8647c120d41844ec7825bd2.1000x445x1.jpg,508714,https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg,False,False,Cigarettes After Sex,https://genius.com/artists/Cigarettes-after-sex,,
11,/songs/3030833,Cigarettes After Sex,John Wayne by Cigarettes After Sex,https://images.genius.com/0677a54902a091e539b9fda318af3a36.300x300x1.jpg,https://images.genius.com/0677a54902a091e539b9fda318af3a36.1000x1000x1.jpg,3030833,768888,complete,/Cigarettes-after-sex-john-wayne-lyrics,11.0,https://genius.com/Cigarettes-after-sex-john-wayne-sample,"{'year': 2017, 'month': 6, 'day': 9}","June 9, 2017","Jun. 9, 2017",https://images.genius.com/0677a54902a091e539b9fda318af3a36.300x300x1.jpg,https://images.genius.com/0677a54902a091e539b9fda318af3a36.1000x1000x1.jpg,"{'unreviewed_annotations': 10, 'hot': False, 'pageviews': 169926}",John Wayne,John Wayne,https://genius.com/Cigarettes-after-sex-john-wayne-lyrics,[],"{'api_path': '/artists/508714', 'header_image_url': 'https://images.genius.com/2596f9f0c8647c120d41844ec7825bd2.1000x445x1.jpg', 'id': 508714, 'image_url': 'https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Cigarettes After Sex', 'url': 'https://genius.com/artists/Cigarettes-after-sex'}",10,False,169926.0,/artists/508714,https://images.genius.com/2596f9f0c8647c120d41844ec7825bd2.1000x445x1.jpg,508714,https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg,False,False,Cigarettes After Sex,https://genius.com/artists/Cigarettes-after-sex,,
